3,980628538621 5,785694218654 A4III
3,492227536247 4,603455601277 O0V
6,715721825381 -3,064171367502 B6V
-6,195699025823 -5,379105495427 M6I
-6,404940500313 -5,698479848118 A5V
8,263441497185 -5,489385410957 O4V
5,297059996306 -6,494418995568 G8I
3,563079023280 5,841974857479 G9I
3,251229064756 8,682913317137 VII
8,759089627963 -3,193600638005 O8IV
4,280359411703 7,235194195829 K1III
2,438373055168 5,430191491954 K9IV
2,486610683800 4,748426766747 O4II
-3,477707124743 -4,465021012200 F0I
6,381745416155 -5,130529222847 VII
-8,027683066795 -5,519398779548 F8III
7,103127528370 -3,968482471893 A5IV
0,945183738296 7,343917162355 B5IV
-4,107726108375 -4,194413336850 G2VI
-5,045588828792 -2,770986886628 K9III
3,283801968693 7,012579665168 A8II
4,080506205356 7,299112132918 G5V
4,280168427673 -6,435782093720 B6V
8,403561605845 -3,530775400441 VII
-3,572535569246 -2,824418207657 K6IV
4,402217919693 8,785157011841 G2V
4,458656862317 7,931437495094 G6V
-6,937133405614 -4,017675068338 F2II
7,089687578837 -7,284686272452 VII
4,907182791179 6,075068310181 A7IV
5,533449968614 -3,138591497310 B3I
-3,915614379427 -3,409022526619 VII
4,785411710709 5,439944393130 K2V
-5,317053349747 -5,035535841484 K8V
6,503177709791 -5,986265689290 F1V
-4,965776501890 -5,335733429028 G2V
1,998490058428 8,948865431539 VII
4,134410446101 7,485097632505 M0III
1,144247457021 8,789519462196 A3III
4,297452699574 -3,665257365405 O7III
6,943074401615 -6,594777072094 K7V
9,109285644975 -3,653229867323 A4VI
-4,645309724942 -0,807360883761 F3I
4,537335146090 5,081225720611 A5IV
-5,190824103963 -1,169852747513 K4II
-4,061695697150 -3,737562906622 A0I
-5,878245020456 -1,070978961133 O1VI
4,435553931649 9,014374850704 F4V
4,461201508111 5,447761068710 VII
2,357343197003 9,245098147619 A2VI
-6,935464703932 -1,227338888841 A0II
7,815073540180 -5,903545813506 O2V
-6,197162767303 -0,784940511886 K5IV
-4,713063402145 -5,434455764337 VII
1,550336034805 7,012086618477 F1III
-7,496165846081 -5,546595168919 VII
2,292308712606 5,672231358006 F3V
-7,454731656507 -4,588664215431 B4III
-7,688344991674 -4,472401617141 F5V
2,468915921989 6,389037462192 K9VI
2,513006251754 8,341109842341 F5V
6,238259483616 -6,525354285858 M6I
3,281093825189 5,179492759949 A2II
8,937925038496 -3,567549642639 A3II
-4,166003468850 -5,392561268970 A0I
-6,108600274683 -2,510509501469 M8V
5,267291559650 -6,595803786194 M1VI
6,642118800228 -4,960079154615 B3II
4,454791072799 -3,143566184937 O8VI
5,763551194592 -2,612815612771 O8III
-7,820450783832 -2,595621135916 K2II
7,820022880040 -2,974903381757 O5III
7,097094690027 -3,108813153506 A0V
-5,631527043035 -4,186884195154 F8IV
-3,068798532477 -2,695026809917 A9IV
7,177019113120 -6,074792897043 B0V
-5,869237785236 -0,828669997576 K8VI
3,519917460719 7,448022082988 VII
-3,202381285541 -2,538845034727 G7IV
-6,105161419740 -4,265274397406 F8V
7,465196730910 -3,552388367357 G0VI
4,904838565403 -3,967481192641 B2VI
-5,549701428686 -2,642099191704 F2IV
-7,049212852869 -2,490067817038 B6V
2,417147711368 5,661225346541 VII
-6,397448472491 -5,171707023753 B5II
8,970123288384 -4,080681271703 B0IV
6,839362494499 -7,013011728766 G4V
3,956823585622 6,467403647405 B7IV
7,570789574962 -5,651289518059 G6I
6,755301750936 -3,566703979894 K0I
-6,107455841866 -2,556984311945 F4VI
6,603889921690 -5,938102288754 F9II
4,817989918851 5,084009291201 F3VI
-7,541170507136 -3,680851884747 B6VI
7,965393061793 -4,709383293350 M4III
-7,016307442981 -3,331393989343 G1IV
7,967157131181 -2,459943508592 B5III
4,534374965284 -5,981127993074 B0IV
-6,629625599188 -0,854928403940 K8I
8,595946124743 -5,752348271164 K2V
8,513225629737 -7,190872861406 F5IV
7,518970534298 -4,884657799947 G9III
-6,950933382338 -4,881160254509 VII
3,717214517162 7,870438227092 K5I
-6,759644327309 -1,867254976173 B6II
-6,280816753451 -4,729665916312 VII
1,243208168640 8,850250800601 G2II
1,327848564792 9,062175377201 F0I
7,054896246523 -4,702140026287 A1III
3,122051519111 5,811136164451 B3VI
1,998445481549 7,375760271134 F8III
5,110739360666 5,196745877183 K5IV
8,477521634700 -2,963169572417 A9IV
0,760541176245 8,300676377528 O5I
-6,146088621114 -1,541387255965 K8I
2,734650124936 4,861467596576 B3I
2,691973284029 8,587656104753 F7I
-6,466736523280 -4,205543843237 G3III
3,079724082704 4,404236180505 G2II
-6,667035892224 -5,676800596628 F3II
5,045457174628 -2,433432293793 M5II
4,289932910038 -5,099492902300 K9V
4,703400163509 -2,328613393604 K8I
-3,348932048761 -4,656308725519 G7VI
2,622898588518 5,963016597421 A8II
-6,900256055423 -2,221036396555 A8V
7,678716361730 -6,723341814922 B2IV
6,898286243061 -5,954282926080 B0V
-5,884907634510 -3,162641251336 VII
-4,776443881770 -5,473526471440 B9I
9,007409591432 -6,646433231321 A1I
1,273463329179 7,664578941364 K4V
0,846707175058 8,666255689893 F2V
2,837436171864 6,125632900059 O0III
-8,041748449757 -4,912659259677 B0III
-5,932672323204 -4,231143738519 O9III
2,516421067831 6,746982775125 VII
1,057710961893 5,751408889350 K7III
-6,177439029338 -4,414867937338 VII
7,550335497135 -4,693597119307 G8IV
8,109050960949 -4,774191839608 M8II
-5,362118944081 -3,970875938683 VII
6,188089078666 -5,301340296985 VII
0,764626594891 8,314218445858 F9II
-4,911988179438 -1,889563453518 O2IV
-5,295914282374 -2,765144594957 B1II
-4,268201679986 -1,704410702225 F4V
4,873687002713 5,237713908590 G1IV
2,320283613014 6,544573978743 G0V
4,960454232470 5,488973672738 VII
-6,496246232017 -2,226764919802 F6III
-6,739801503419 -4,305978964339 F4III
2,277801483803 6,423720472482 F2VI
5,862638432643 -5,018773774581 VII
-3,322118579292 -4,103846946734 O9II
-5,224950370921 -0,777569410530 VII
0,981325494715 4,953744295457 M8III
4,257480844661 -5,788846499417 F4V
0,906954322263 8,060044686461 O2V
8,335534585846 -4,056329127115 G2IV
7,764911461984 -6,174114125156 G5II
5,765939439939 -5,633161050531 G3II
4,344113414794 8,461449764389 M2II
2,219764588205 9,151094354623 VII
6,896567208882 -5,637940326077 G0V
-5,422771747316 -5,151563523541 O9IV
-6,910262340321 -4,581962781741 B8VI
-4,584457147958 -4,651583464311 F8IV
7,847962018915 -5,392049891826 B5III
8,851130493055 -6,264325605917 K3III
5,635515736120 -4,421959356235 F4II
0,735490828005 7,111291887668 VII
-4,119251444592 -4,818561320354 O5I
2,040138778808 9,023084322923 A8III
-5,220037778721 -2,311845772518 A0IV
4,330903698963 -2,359101735199 A5III
2,401421819409 7,667186194351 K3VI
5,038319579524 8,233416252201 G0I
5,635008358506 -5,257271647423 M9III
1,239410105358 8,494680047035 K2IV
4,707578580543 -7,270496271958 O2I
-6,707237187807 -1,337069906927 F1II
-3,215416757294 -5,262253413386 B8VI
-5,420412641660 -4,396208708418 VII
-3,727423259871 -4,139810404776 M2IV
6,523518472631 -4,626588166958 K8II
-4,857516862149 -0,985829223895 A4V
4,826826573790 7,846377218399 B5III
-5,436237178907 -5,709303515862 A3II
-6,165997431056 -3,349411334461 G3III
4,928606304018 8,535600678609 VII
5,337736518023 -5,416898612797 G5I
-3,062771962248 -0,874671032096 K3VI
1,058673604267 5,632806893422 VII
2,002441836146 7,890435809539 A8IV
6,419291806651 -5,741983367049 O1II
-7,898036760597 -1,683531983583 M2I
4,492760226804 -2,664685544621 O6VI
-3,348124473708 -2,635666287588 G1IV
3,732823970290 9,229747043953 O2III
8,859142056393 -2,605074715978 A9VI
6,943887999241 -2,521922574341 VII
-5,929086113767 -4,811872165515 M9I
2,738602295504 9,102071604682 K4V
5,071916240088 8,641415197915 M1II
8,959886222429 -2,582654190122 G9III
-6,648566126069 -4,084073821271 B7III
1,850912406357 8,618696154720 O1III
0,567889427657 9,143543899096 F9VI
4,287286930444 8,448566566445 G6VI
-6,799313129468 -1,111634307462 F2I
-5,795968513315 -3,983786131332 K0III
5,220134306713 9,128440217428 VII
6,296316498744 -6,366640070021 O7III
-5,182795399047 -2,756484095825 F9IV
-3,585363399646 -5,588831031699 G5IV
2,786994860553 4,674342189316 M0II
-6,646184030504 -1,414848827077 VII
2,520046332192 5,561058107584 K3V
1,998659157962 6,575121617451 K9VI
-5,527398673226 -1,348883615221 B8IV
7,228696779096 -5,705041339528 M1III
7,903295703821 -6,608650375528 G0III
8,048037459743 -7,087954630670 O0III
4,291420741906 9,214386176161 B3VI
6,579080306854 -4,893452824230 K7II
8,359971700236 -6,129895296038 O2IV
4,090555206677 7,506639361079 VII
-4,215612307142 -2,764066310059 B7II
-5,997471589694 -2,430323386192 O0V
-3,952210159372 -4,804715874531 F7III
8,988515643988 -4,015113068255 M1IV
-6,033002913395 -5,143083480209 K7II
4,642104885728 5,527171568071 K3V
1,214752136524 8,332487432696 F8II
-4,700708732230 -0,751752640910 B7III
2,207116161403 6,880086121787 F0V
5,246177486245 -6,981118566996 M0VI
-7,600909407579 -4,060018639559 K7III
-7,895520894973 -2,836624856549 G5VI
4,034040754995 7,180535938155 VII
5,295648448488 6,780286539416 A1I
-4,560458553216 -4,898091444700 M1III
5,538925661116 -5,189318347781 M1II
3,211098669105 8,374005570113 G3V
5,199148741009 5,990765666800 VII
7,875265659947 -4,823313531948 K2VI
8,116957978478 -3,403914747589 VII
4,119706320784 9,321636305747 VII
8,889419862681 -3,686888957960 M6III
-6,860818880589 -3,991692173377 B6III
-8,001936873325 -4,896703720778 B1VI
5,123451639623 5,962617766166 B1V
7,564580395125 -3,236182367685 K5III
-4,820588982238 -2,280386047771 G9VI
-5,942127419784 -3,129848623663 A7IV
3,395262595396 4,942771049719 O9III
-5,389742738665 -5,108267726192 B5IV
5,083898142013 8,388488138985 B5IV
4,156416043177 6,934291352624 A5VI
4,923641952805 8,819006432326 A7IV
-3,694749989036 -1,178872992143 M4I
0,894040570576 6,059151796316 B9II
-7,856090104486 -3,912539670627 K6V
-7,796398232346 -2,117541634181 VII
-7,462621582939 -4,624563368439 G7IV
1,574604410072 7,812382503433 VII
4,565726688801 9,011554410260 G4VI
-3,451649935368 -2,966567320203 F3II
7,129293968015 -3,745350091880 B4VI
-3,158730917593 -1,944078269104 M7II
1,494823853621 7,141459283807 VII
-7,521664057694 -5,166418028076 A0III
-6,988093374845 -3,388476848337 B7VI
-4,022643838492 -4,021465906195 B0V
-5,360563206640 -4,626437528448 VII
6,966300241277 -5,221786031055 A8IV
7,029629518685 -5,048164318222 G6I
1,180266021251 4,956772788335 G4V
4,407212171776 -6,487943102454 K1I
4,329522989338 -3,390079580395 G9VI
8,664372218826 -6,500837516813 K7III
8,649575967790 -6,514315359640 A7V
4,808713761234 -5,105174472338 VII
7,789449988781 -7,005566510444 B7V
4,269102451621 -7,215621468863 A0VI
7,580575849429 -3,959499942442 O6V
6,877004405323 -3,326896069433 M1II
-4,576924323374 -4,265630243762 G0IV
8,531439899226 -4,346505552960 O4V
1,498066126423 5,636185369656 O5V
4,149166845344 -5,713093357262 A6V
3,191970054116 8,950029959777 G7VI
9,107194702188 -4,591698543783 K1V
-8,044524360391 -3,152282520031 M3VI
-7,570196411583 -4,446162437158 F8VI
-4,692062804003 -3,878279657927 M5VI
4,610778960804 4,894266560328 VII
4,273628405002 9,256583654987 VII
1,375407570535 7,080493861038 VII
-7,889012687749 -2,221035346517 B8V
-5,403301249675 -2,873820762292 O1IV
-3,862800184187 -2,094827151527 F2IV
-3,964882626007 -1,555095849116 B4III
7,423408571195 -5,939715208236 F4VI
6,144867768676 -4,937356825401 B6IV
6,058072632168 -5,890392549267 K6II
8,059124773488 -5,141397431546 VII
5,015037294944 -5,734658390868 M0I
5,251256659044 7,512795043270 G1IV
1,075604766933 5,116003682635 VII
5,403007812337 7,690400406581 B2VI
1,911846306954 7,590639382017 M5V
-6,488040426110 -0,738131714199 M3IV
8,238825495979 -4,920023584319 VII
8,113346062866 -7,194933766160 F2I
-5,590937727741 -5,204512801879 M8IV
2,222115182681 8,039238368683 F2III
4,776004638637 -2,510566969271 K6II
-6,573498090529 -2,567224961775 O9IV
-3,174350707282 -2,610435995676 G0VI
6,654040684303 -2,886219527735 A3I
4,928398420425 -3,678435188214 M5I
-3,382234804275 -3,771702364016 O2II
2,251304176733 6,661502254499 B2III
4,072020841092 5,799366151946 B8II
1,709088625962 5,939617073809 M8V
3,393902772801 4,498334542182 VII
6,668252294271 -5,987138189522 K9III
1,599071896174 5,471688464403 M0I
0,735407937665 4,379155678936 O2V
-5,259782520573 -3,104441601773 O3II
5,282429236612 4,964445494658 VII
6,203250419324 -4,277013059503 F2I
6,305996934481 -6,357481635558 G1V
-6,703655047531 -2,841290358344 F3IV
-5,242746986321 -2,280421992040 F1V
7,205682771627 -6,114052479490 VII
7,295198471070 -6,334176926454 A7III
-7,288957664442 -4,074543014160 M1V
-6,725873706121 -3,929527020481 G0II
4,848456797356 -4,805475463027 B4IV
4,622056180198 7,450262700803 O3IV
-5,825534734916 -1,418556994582 F8IV
-5,935628803823 -3,858847409513 M8I
2,884469766949 8,232851879324 B2III
-6,761885559009 -2,046964649043 A5VI
1,999911211359 4,456529835599 A9VI
4,747163843712 8,947159089872 F2V
3,399277109077 7,290687854568 VII
1,293850736278 7,500532225866 O1II
5,304924509384 -2,512694299382 F6II
6,262102718488 -3,341088220733 VII
-7,470900348307 -4,959415426692 B5I
4,532138680339 7,230222612990 F5I
-7,964136617630 -1,580579867608 G2II
-5,654944625676 -4,575881205913 VII
1,795085973620 9,081097078287 B4IV
2,145825409611 5,944868120080 B2II
-5,329454979906 -3,064576764530 A6III
2,247537424030 6,734441367340 A3II
6,072606558313 -3,552335649938 F3IV
-5,678912855521 -0,728827215803 O6V
6,212802815330 -7,118462761228 VII
7,236313103724 -2,485795156970 M0III
-5,916889576433 -4,760413846771 VII
0,906158906876 4,478010275476 F6IV
-4,457912621287 -3,654153915388 A0IV
2,864643991504 5,104548354476 VII
8,522377482840 -7,256027657502 VII
7,103523317041 -4,256562702872 VII
4,147052887345 8,642541503356 VII
-3,869962918955 -3,520647292962 B7III
8,793092704138 -6,021198576510 O3III
-3,085167812377 -4,471856830680 G3III
-4,461891298164 -3,177475378544 M1VI
-7,393949958899 -1,654290252626 K2V
-7,860936993481 -1,877834489213 B2I
3,271439649574 5,384039888468 B1IV
4,630136586549 6,846992753694 VII
7,183378247950 -5,718856296626 G1V
8,492202308824 -2,868203280364 M7V
5,463604387205 -4,899314411776 B9I
-6,361188287535 -1,895743669838 G7V
-6,205429290578 -3,428720273770 F2III
5,389878568319 8,040662744538 A5II
4,177072959351 -5,070323192490 VII
3,612022138649 6,257005885619 B3VI
7,200113203511 -4,827404085533 O9III
1,353108697275 5,580568519794 B8II
6,103495874657 -7,296773308301 B3II
7,896391456031 -3,583304814794 G5VI
4,345997254367 -6,716602301427 O5V
8,860511020678 -2,350310620559 A2V
7,695532459697 -6,177400237431 K3VI
7,799469188779 -7,214434305081 M1V
6,383664501607 -6,196114391261 K6II
3,374047513664 7,948660007169 K8I
3,298617659431 5,453446472083 G2IV
7,621155558482 -5,310805883324 O0V
4,189714837728 7,894703135110 VII
7,297505776967 -3,725764131381 G4I
-5,907800529707 -4,616670421772 VII
-4,902204514343 -4,284383863702 M2IV
5,876820584167 -2,581865251913 A7I
4,051534283765 6,227064927531 K3I
4,287441553539 -4,266282847777 F2II
7,181680049454 -7,213517271768 G3I
8,523542406890 -5,810650002515 O6III
-7,175217829783 -4,432620064199 M2II
-6,386201231208 -5,232915551565 O9III
9,032172086790 -5,231040390484 B5II
-5,912031337860 -2,812306957647 B0VI
4,474245627420 4,942087597186 VII
-5,203405466287 -4,798059888899 K1VI
-4,505101790796 -4,275730175332 VII
1,043535465216 5,027852044695 O0VI
4,336386156259 -6,030994716705 G3III
-7,120659044048 -4,762709585193 VII
6,349968540046 -5,088186729182 A5II
-4,624711064747 -1,623851527755 B5II
0,727893115659 5,909270513326 B1IV
-4,893591255734 -2,349469149002 M9VI
3,198326526964 8,470608554353 F7V
1,373065541508 6,143799355215 G3I
2,064002667056 8,198136700155 B5V
3,506777420220 7,524377526155 VII
-4,128590806397 -1,085717509729 O8I
7,110472696837 -3,234114768540 M2V
3,375608194441 6,325169605393 M0V
-6,111738189457 -4,073044598481 B8I
6,857555335121 -6,649543654767 F3V
1,785617598797 6,240195603700 M8I
8,570996453708 -7,247114159608 VII
1,358739855427 9,254350314494 F6II
-6,754895007450 -5,076511162217 VII
4,734723724340 6,400284108419 VII
7,372666127262 -4,570550761010 B0III
7,552295072141 -5,458847143484 O3III
7,091845911047 -3,821052079452 A8I
4,639716272252 -5,230488605887 B5IV
4,908652218679 -6,035156088832 F2I
-6,244690511144 -4,593248831414 K9V
-3,812196492573 -1,127951169378 K2II
2,467716910046 9,346463416709 M6V
0,658099985506 5,352682465807 M6VI
-5,953386753349 -2,675049076817 O4VI
5,470744399399 -5,794208696921 O0II
5,017929962586 6,575141676245 O5VI
5,096934101428 7,526432635014 VII
0,813576179664 5,803428182915 M8V
3,617003307610 7,212841479213 VII
8,691129685273 -4,767729279702 G7I
1,473597905145 8,420080306657 M9V
5,523379145190 -5,277029225019 K5II
-3,354174759789 -3,985092214066 VII
3,802772628012 9,127176140482 O3III
-7,616303470628 -5,451802260160 M7IV
-3,123274297290 -4,498582382482 G3IV
-3,279864575075 -3,697003000065 A2II
8,692149704063 -4,018263468650 K2V
0,463786974326 7,232660796807 G3I
4,168738288693 -5,089104921494 O7V
-7,253572153649 -3,566123042059 A1I
-4,895503583430 -0,983875491739 G5VI
5,740094326287 -5,445767108116 K5IV
-5,087806006809 -4,733495059056 G6III
6,733049099586 -6,899825462444 VII
-4,185548573361 -3,259834260023 K6VI
-5,895565738844 -3,172560536374 B1II
4,812461898710 9,065282680840 A8VI
7,702011892035 -3,378370549282 O2IV
-6,685531264875 -2,200585198734 K9VI
3,017394955913 5,533589417046 B6II
9,097312375263 -2,979043233558 A1IV
-5,154372600863 -3,081358798147 VII
-6,594829812201 -3,014086679060 G8V
-7,492544723887 -3,499241197531 O3VI
-8,030851818094 -0,938692968527 M3IV
5,134671290397 -2,920653115942 VII
4,908796803703 9,028108267551 O3II
-3,511792740374 -2,998846096342 K0V
7,492898893282 -4,548196420427 O4VI
-3,361538457885 -5,447865453774 G7VI
4,388852839422 5,287542394728 K5IV
8,081969320513 -4,880793129644 VII
-5,366731507656 -3,153136545896 A6I
6,392385550832 -6,530324568008 K8I
2,701395214394 4,807410556966 K9IV
6,063326464971 -2,690444380926 G5III
5,097094234495 8,077326260961 M6V
-6,965263911904 -3,000695888257 G8I
1,464762431019 6,112413257195 VII
2,655096789113 4,764497064426 G8V
-6,391723158234 -5,200701859343 G6IV
5,237023700047 -7,211068451851 B3I
7,023165571671 -5,742257228588 M2V
0,805402377499 4,532852844516 M6IV
8,467499395383 -3,463978490191 K8III
-6,407836362579 -2,170534003911 F0IV
0,618773877256 6,279985670125 O9III
-3,822935634734 -1,132806933121 F8IV
-5,904429564691 -4,419237054809 O1IV
-4,797816750318 -1,244758166115 G9IV
6,014881762652 -5,257073886202 G0V
-7,257003705176 -1,616746503050 K8VI
3,117508272821 6,493928097675 B4V
-4,758687057980 -4,585060311025 VII
4,801490660534 -5,798142268889 A0V
3,848868387708 8,610480093336 B1III
2,088564997382 7,063162360170 O2III
1,257522502742 6,476842223540 A0V
-6,116762905600 -2,767315179148 VII
5,810102641071 -2,475798361781 VII
-3,893814690278 -3,402786955235 F4III
3,394758675574 7,479406847514 B7VI
3,947332026470 7,756366286381 VII
4,585351012063 -5,079259567527 G8VI
2,611252215594 7,339471206254 O0VI
3,730562394848 8,691723326066 M7IV
4,216553579451 8,733902638001 VII
-4,435834889881 -2,592536852053 O8III
1,190084972116 5,882394029485 A6III
6,325353607143 -5,692313461148 F4V
6,526427719549 -4,172558073293 G0IV
5,016707967715 8,154974865978 O3IV
7,204350765977 -5,426479050882 O3II
0,503750758696 7,462979341828 O7IV
-6,624365163391 -3,050003936723 O5IV
4,269324913823 5,809337992153 G1III
8,848236711299 -6,693865072888 F6VI
-4,971562735970 -4,029431185648 B0V
-7,147480808291 -2,636924871676 M6IV
-3,292418848869 -1,903541772556 K2V
1,170622991271 4,585559455996 A6IV
2,573800177925 6,152253653327 M7IV
-5,733828271742 -2,954687344775 B1III
9,073582216289 -3,989176574924 O5IV
5,111257306604 5,795189904931 M4IV
-4,460941840569 -5,514938879625 A7VI
-7,048627004373 -1,521389396305 B7I
-4,242340705538 -1,604275931442 F6VI
2,306355279955 6,723320433811 B6I
4,822724730874 7,746211023413 G8V
2,357288060822 5,865258067159 O5I
4,514904808852 7,435262717494 O1VI
4,938732130801 8,794858444443 O4III
6,119459927357 -5,558958671334 M1I
0,517527253968 8,321039845613 K2VI
0,690524778767 8,800254409714 K6VI
4,995003978154 -3,563265947010 M6I
5,066979770836 6,518578265771 B9II
4,952110384274 -7,003402819480 O2III
1,745153174150 5,320771675443 B7III
8,078605509272 -3,195955840048 A7II
-7,418941329542 -3,263153942869 K9IV
9,111403498538 -2,562362491728 O4II
-5,721014001781 -2,222040987596 K8IV
0,978634843150 5,915932541790 F8I
-4,039447460540 -3,080793524660 M7V
8,465395286375 -6,094242212970 A9III
6,559641371902 -4,894096107751 VII
-5,625028068670 -3,882236889089 K1IV
5,630828845642 -5,635811090666 M4I
6,121381327218 -4,540796291943 A0VI
4,556177989704 7,350364408998 K5VI
-7,268289795500 -3,685749415765 B2III
0,469591491709 4,649973962658 A5IV
2,212682021582 7,405348061329 F5II
-4,761084138755 -3,312904492572 VII
-5,668739109997 -1,643014541358 K8IV
-3,618805970647 -5,252373824840 O4VI
-4,931941837792 -3,372559547646 O8V
-7,310529414218 -4,425079036854 B6II
-3,338216382809 -0,915330521672 G2II
-3,788576858758 -1,773985530793 K2V
8,214030562797 -4,850452892344 A7VI
4,743521066156 -4,903540695627 VII
1,711463401703 8,082183535897 VII
8,710375259629 -7,288667630323 F4II
6,958127697905 -6,869669594125 G9I
7,755774630575 -2,937511132247 M3IV
1,691528520219 6,523642769879 G6IV
-7,303729130833 -5,380950296671 O8II
4,193107493939 -5,403994189633 B3II
-6,384534340335 -2,241650044151 F1II
2,736688927667 5,110715034591 A6IV
-5,463919246419 -5,298804410082 A3VI
5,877522725176 -6,832969976945 B7III
6,609288660005 -2,715393244564 B8III
-7,542312584235 -4,137174146119 VII
-5,667167882223 -3,833167372060 M3IV
3,008001005862 5,609758931712 K1IV
6,741913114333 -6,699818982870 VII
6,138320164712 -2,899934241389 M6V
4,130468043422 -5,362965942052 VII
6,570639294768 -3,224296827962 F4V
-4,652694340040 -3,118016294016 F5II
-6,239820930795 -4,730152885881 O8I
5,560782308104 -3,512860013195 B5II
6,096729932633 -6,504688836832 M5II
8,669367311202 -2,608627254514 G2I
1,006456925137 6,232601443891 G7V
1,959967463487 5,052591838011 F7IV
-5,383009098243 -2,821795401114 G5VI
6,739325210879 -4,490252578543 VII
-3,126271786633 -4,978036110422 F8VI
5,409518860144 -7,039802838142 B2I
4,797073011626 -4,033275683430 G8I
4,769368963801 -4,113085871067 F2I
-6,723089009152 -1,219821247500 M0VI
3,950199310723 8,152825038588 A7I
4,985899055263 -4,662369955856 B7IV
1,495291701285 5,194324195452 A1VI
6,734572996945 -4,543323868600 O4II
-3,385828468917 -1,389452184611 VII
2,013941950680 7,725579018965 A7II
4,956702703001 5,884437873973 O4II
-4,946887345495 -3,453495077242 VII
-4,656035208924 -1,689024674463 A0III
5,995208543885 -3,627021150900 VII
6,541978685426 -5,478653448193 A7I
4,883606660251 -4,336685946930 F9III
3,535744307898 9,254693896178 F3VI
5,908159451526 -5,368514883519 B3IV
-5,074246994562 -1,266564056121 A9II
-5,840246627511 -3,404930430922 G5II
6,943507184609 -3,101669309337 G9IV
5,826685594640 -6,741227751799 F4I
5,960305300876 -4,410938890599 A1IV
-6,159936984166 -4,590552622314 G6II
0,873327689608 6,106809795222 B8III
3,468864454653 4,514897221626 K6III
-6,043334383278 -4,609911585691 M4VI
8,372200081418 -4,954712412498 F1V
2,063001632847 9,338515571598 B9I
5,667390167236 -7,206671242025 G5V
-6,655706695056 -1,908497110043 VII
6,146899873322 -4,334579256047 G0V
3,451218490872 7,998080103395 O4III
1,428049504139 5,347364048897 B9II
-6,510826439008 -1,621382063155 M0IV
-5,310451177879 -1,968476955455 A6IV
4,969088981445 -2,823462714809 A4VI
1,995505142997 7,615014617985 O6V
6,204467931131 -2,450077978254 O2V
1,104691908318 5,444475826428 M0VI
-6,164134684324 -5,487976908964 O8VI
7,125732928519 -3,277631156215 VII
1,279321631820 9,138183699976 VII
7,000450288419 -4,848662035036 B2IV
-3,524313528805 -5,685800424652 K3VI
5,157343156827 -3,710720475119 G7III
6,433808456881 -3,764444841855 B1I
5,307504220556 -5,294365684602 O8II
6,839771295891 -5,683973796906 B9II
4,248538735720 -4,234728229142 K3IV
5,442497209144 -3,461880148320 G3V
2,105937629626 9,309135945315 VII
8,243891358327 -5,806608124403 A4II
4,836905739341 -2,364753980127 O5II
-7,438349650469 -4,088562746555 A3IV
7,564209959246 -2,544183541654 A8VI
-6,037162957049 -2,261441825517 K3VI
-3,677657750088 -3,959365495120 M1I
5,402499477759 5,653057022495 G0VI
-7,564846925700 -2,647849073816 K1V
2,864078115169 5,555018025818 O0II
7,993909356628 -5,842170161771 F3VI
-7,543070005183 -1,938081809281 VII
0,540776583349 6,965657375946 K8VI
-7,283502623551 -2,806243286592 M6IV
9,101802404297 -7,196014618461 A0III
6,815866905342 -4,738358369363 VII
-4,181596495356 -2,396814449534 B7II
4,173413511881 -4,609159994347 G6I
2,070607514171 5,544395337182 K9V
1,607570073063 8,479649157803 O5I
3,636965689353 4,585481675920 VII
5,340760896621 -3,458452429952 B3II
6,666662364218 -3,699562123146 B9III
7,581774693045 -4,690258358996 K3II
-3,298369219056 -2,467257484061 VII
-4,664109790293 -2,282129450191 B2VI
4,427747322557 -6,494407980267 F7IV
8,713744031637 -5,105158709681 G8III
-7,099659714516 -1,895362246775 M4IV
2,220435995222 5,454985836804 F2IV
2,125022851452 8,224274857787 O0VI
-6,060495769315 -2,821913477454 G0VI
8,538097733348 -2,548336677722 M1I
-3,847010668245 -2,413320017449 K6I
1,088973175878 6,774831500434 B8V
6,465229220670 -6,095060077987 A0IV
8,846272048335 -5,324006278494 B7II
4,678041586719 -3,292944557223 B2V
3,157173100000 4,399281548943 M1IV
6,460693803829 -5,837788895369 G0IV
2,298039960116 7,304207432527 VII
4,727125871093 -2,398038044195 F3II
5,904269967269 -5,537933201020 F8V
-6,484507118291 -3,784235460433 O7I
-5,527330196418 -1,422174428791 VII
5,168176968139 -5,497259405374 M1V
4,438919255497 -2,324689256655 B9II
7,118223701750 -2,531397328139 A5IV
-3,685443206906 -1,471832578216 G0I
4,501075610482 6,709816864779 A1IV
-6,991396581479 -3,236912497402 VII
-4,469262227603 -1,144964018000 K9V
4,557305828101 -4,079481531360 M9VI
-3,800328635829 -3,683364813823 F5IV
8,409643687847 -3,702219926636 K7V
4,657837843125 -6,478782888008 B4III
3,852050074071 4,683805033717 K3I
4,120853173825 7,406417308925 B7IV
5,440221500384 -3,208009382964 O1II
8,800000871873 -5,619684410624 VII
6,754741778738 -4,940301144030 VII
6,180739156019 -2,919300640093 G7I
6,666211725841 -6,760138352604 O2VI
-5,939845545948 -1,447266588826 VII
-7,318102140530 -2,494586910095 K7II
4,957024353222 7,851112871925 VII
1,992549096298 7,666178387628 A7V
6,371393130479 -7,239248821043 G7II
4,896869411397 -4,552734254674 VII
1,531627447054 4,576213199211 A1V
-5,828716247943 -2,296406534049 VII
